"seqn","hoq040","hod050","hod060","hoq065","hoq070","hoq080"
57762,99,5,5,1,1,2
57763,4,5,1,1,1,2
57764,1,6,5,1,1,2
57765,4,7,3,1,1,1
57766,4,5,2,2,1,2
57767,1,6,5,1,1,2
57768,6,8,5,1,1,2
57769,99,4,1,2,1,2
57770,2,7,2,1,1,2
57771,3,11,5,1,1,1
57772,99,6,5,1,1,2
57773,2,12,5,1,1,2
57774,6,9,5,1,1,2
57775,4,8,5,1,1,1
57776,4,3,2,2,1,1
57777,6,9,5,1,2,1
57778,99,4,1,2,1,2
57779,5,3,3,2,1,2
57780,4,3,3,2,1,2
57781,2,5,5,1,2,2
57782,3,4,1,2,1,2
57783,99,7,1,2,1,1
57784,5,4,2,3,1,2
57785,2,4,3,2,1,2
57786,3,4,2,2,1,2
57787,1,5,3,1,1,1
57788,99,5,1,2,1,1
57789,3,6,5,1,2,1
57790,6,6,4,1,1,2
57791,1,10,5,1,1,2
57792,5,5,2,2,1,2
57793,1,7,3,1,2,1
57794,3,6,3,1,1,2
57795,99,3,1,2,1,2
57796,2,7,2,2,1,2
57797,6,5,5,1,1,2
57798,6,5,2,2,1,2
57799,5,6,5,1,2,2
57800,3,10,4,1,1,2
57801,3,5,5,2,1,2
57802,3,10,5,1,1,2
57803,99,4,1,2,1,2
57804,3,5,4,1,1,2
57805,5,7,3,1,1,2
57806,5,5,5,2,1,2
57807,NA,NA,NA,NA,NA,NA
57808,99,5,4,2,1,2
57809,1,4,3,1,1,2
57810,1,4,3,1,1,2
57811,99,5,4,2,1,2
57812,5,5,2,1,1,2
57813,99,4,1,2,1,2
57814,3,4,3,2,1,2
57815,2,8,5,1,1,1
57816,3,3,1,2,9,1
57817,4,7,5,1,1,2
57818,3,8,3,1,1,2
57819,3,4,3,1,2,2
57820,3,6,2,1,1,2
57821,99,4,2,2,1,1
57822,1,8,5,1,1,1
57823,3,9,4,1,1,1
57824,2,4,3,2,1,2
57825,6,8,3,2,1,1
57826,1,5,5,1,1,2
57827,5,3,3,2,1,2
57828,99,2,2,2,1,2
57829,3,6,3,1,1,1
57830,99,3,2,2,1,2
57831,6,6,5,1,2,1
57832,99,6,1,1,1,1
57833,4,7,4,1,1,1
57834,3,6,4,1,1,2
57835,2,10,4,2,2,2
57836,6,3,1,2,1,2
57837,99,4,4,1,1,2
57838,2,6,5,1,1,2
57839,1,4,4,2,1,2
57840,6,8,3,1,2,1
57841,99,4,2,2,1,2
57842,6,7,5,1,1,2
57843,5,7,5,1,1,2
57844,5,5,5,1,1,1
57845,4,5,4,2,1,1
57846,3,5,5,1,1,2
57847,2,8,5,1,1,2
57848,3,4,5,2,1,2
57849,3,4,2,2,1,1
57850,99,3,5,2,1,2
57851,3,6,3,1,1,1
57852,3,5,2,2,1,2
57853,2,4,1,2,1,2
57854,2,7,5,1,1,1
57855,1,4,4,1,1,2
57856,NA,NA,NA,NA,NA,NA
57857,2,3,2,2,1,2
57858,3,5,1,1,1,2
57859,1,13,5,1,1,2
57860,4,7,1,2,1,2
57861,2,6,5,1,1,2
57862,2,5,2,1,9,2
57863,2,7,4,1,2,1
57864,99,4,1,2,2,2
57865,99,5,4,2,1,2
57866,1,4,1,2,1,2
57867,1,10,4,1,1,2
57868,2,5,1,2,1,2
57869,3,7,4,1,1,2
57870,3,6,5,1,1,1
57871,1,10,4,1,1,1
57872,99,5,3,1,9,1
57873,2,7,5,1,1,2
57874,1,10,3,1,1,2
57875,5,5,2,2,1,2
57876,3,3,2,2,1,2
57877,1,4,5,1,2,1
57878,99,7,2,1,1,2
57879,3,8,5,1,1,2
57880,1,5,2,1,1,1
57881,99,5,2,2,1,2
57882,5,5,4,2,1,2
57883,4,3,2,2,1,2
57884,2,12,5,1,3,2
57885,5,6,5,1,1,2
57886,1,10,3,1,1,1
57887,4,2,4,2,1,2
57888,3,7,4,1,1,1
57889,1,9,5,1,1,1
57890,99,3,4,1,1,1
57891,1,7,4,1,1,2
57892,99,6,1,2,1,2
57893,6,7,3,1,1,2
57894,1,6,1,1,2,2
57895,1,8,5,1,1,1
57896,1,8,5,1,1,1
57897,5,6,4,1,2,2
57898,6,8,5,1,1,2
57899,99,4,2,2,2,2
57900,1,12,4,1,1,1
57901,6,9,5,1,2,1
57902,1,5,4,1,2,1
57903,1,10,3,1,1,2
57904,1,8,2,1,2,2
57905,1,6,4,1,1,2
57906,2,7,5,1,1,1
57907,1,4,1,2,2,1
57908,99,4,2,2,1,2
57909,4,5,3,1,1,2
57910,2,4,2,2,1,2
57911,2,7,4,1,1,1
57912,1,9,3,1,1,1
57913,1,3,1,2,1,2
57914,1,6,5,1,2,2
57915,3,6,3,1,1,2
57916,1,7,3,1,2,1
57917,5,9,1,3,1,2
57918,6,8,5,1,1,2
57919,6,6,3,1,2,1
57920,6,2,5,3,2,2
57921,99,1,1,2,1,1
57922,99,4,4,1,1,2
57923,4,6,4,1,1,2
57924,99,6,4,1,1,2
57925,1,5,4,1,1,1
57926,6,9,5,1,2,1
57927,6,4,3,2,2,2
57928,4,8,3,2,1,2
57929,2,8,4,1,1,2
57930,3,9,5,1,1,2
57931,99,4,2,1,1,2
57932,1,6,3,1,1,2
57933,2,5,5,1,1,2
57934,3,9,5,1,1,1
57935,99,4,1,2,1,2
57936,1,4,1,2,1,2
57937,3,4,1,2,1,2
57938,99,4,3,2,1,2
57939,4,7,5,1,2,2
57940,6,6,5,1,1,2
57941,99,6,1,9,1,2
57942,99,5,2,2,1,2
57943,3,4,3,2,1,2
57944,99,5,5,1,1,2
57945,1,6,5,1,2,1
57946,1,2,1,2,2,2
57947,6,5,5,1,1,2
57948,3,5,5,1,2,1
57949,4,6,5,1,1,2
57950,99,5,2,2,1,2
57951,6,10,3,1,1,2
57952,6,6,5,1,1,2
57953,6,7,3,2,1,2
57954,99,6,5,1,1,2
57955,3,7,4,1,2,1
57956,2,5,5,1,1,2
57957,1,5,1,2,2,2
57958,6,8,2,2,2,1
57959,3,11,5,1,1,2
57960,3,6,3,1,1,2
57961,99,4,4,2,1,2
57962,3,5,5,1,1,2
57963,3,10,3,1,1,2
57964,4,6,5,1,2,2
57965,1,2,1,2,1,2
57966,1,7,4,2,1,2
57967,99,4,3,2,1,2
57968,2,6,3,1,1,1
57969,1,6,3,1,1,2
57970,4,7,1,2,2,1
57971,1,7,2,1,1,2
57972,99,6,2,2,1,2
57973,6,9,5,1,1,1
57974,99,8,1,1,1,2
57975,99,6,5,1,1,2
57976,2,5,1,2,1,1
57977,4,6,1,1,1,2
57978,99,8,3,2,1,1
57979,99,8,2,2,1,2
57980,3,8,5,1,1,2
57981,6,9,5,1,1,2
57982,6,7,5,1,1,1
57983,2,8,4,1,1,2
57984,6,5,2,2,1,2
57985,4,6,5,1,1,2
57986,3,7,5,1,1,1
57987,3,5,5,1,1,2
57988,99,3,2,2,1,2
57989,99,4,2,2,9,2
57990,3,6,2,2,1,2
57991,NA,NA,NA,NA,NA,NA
57992,3,5,5,1,1,2
57993,1,7,2,1,1,1
57994,3,5,3,1,1,2
57995,3,5,1,2,1,2
57996,99,6,3,2,9,2
57997,3,4,5,1,1,2
57998,6,9,1,2,1,2
57999,4,6,5,1,1,2
58000,99,5,3,1,1,2
58001,5,6,3,2,1,1
58002,99,5,2,2,1,2
58003,3,6,2,2,1,2
58004,2,7,5,1,2,1
58005,4,6,3,1,1,2
58006,99,3,5,2,1,2
58007,99,5,1,2,1,2
58008,6,2,5,2,1,1
58009,5,6,3,3,1,2
58010,3,5,4,2,1,2
58011,3,4,1,2,9,2
58012,6,4,5,2,1,2
58013,NA,NA,NA,NA,NA,NA
58014,99,4,3,2,1,2
58015,1,10,5,1,2,2
58016,6,10,2,2,1,2
58017,3,7,2,2,1,2
58018,4,8,3,1,1,2
58019,1,8,77,1,1,1
58020,1,8,5,1,1,2
58021,3,6,4,1,1,2
58022,6,8,3,1,1,2
58023,6,8,3,1,2,1
58024,3,6,5,1,1,2
58025,1,6,3,2,1,2
58026,1,9,4,1,1,2
58027,1,5,5,1,1,1
58028,3,6,5,1,1,2
58029,5,3,3,2,1,1
58030,5,6,5,1,1,2
58031,99,5,2,2,1,2
58032,99,7,5,1,1,2
58033,3,7,2,1,2,1
58034,4,4,1,2,1,2
58035,2,6,5,1,1,1
58036,4,6,5,1,1,2
58037,6,6,3,1,1,2
58038,6,5,4,1,1,2
58039,6,5,5,2,1,2
58040,6,5,4,1,2,1
58041,3,6,3,2,1,1
58042,6,12,2,1,2,1
58043,3,7,2,1,2,1
58044,4,5,1,2,1,2
58045,2,7,5,1,1,2
58046,99,4,2,2,1,2
58047,1,6,5,1,1,2
58048,1,5,3,1,1,2
58049,1,9,3,2,1,1
58050,99,6,3,2,1,2
58051,6,7,4,1,2,1
58052,99,3,3,2,1,2
58053,1,9,4,1,1,2
58054,4,9,3,1,1,1
58055,99,5,1,2,1,2
58056,3,5,2,1,1,1
58057,4,7,4,1,1,1
58058,6,7,5,1,1,2
58059,1,6,3,1,1,2
58060,3,9,5,1,2,1
58061,3,5,2,2,1,2
58062,4,6,5,1,2,1
58063,1,8,2,1,1,1
58064,99,4,3,1,1,2
58065,99,5,2,2,1,2
58066,1,7,4,1,2,1
58067,99,4,4,2,1,2
58068,5,7,2,2,1,1
58069,5,9,1,3,1,2
58070,4,5,5,1,1,2
58071,2,8,4,1,1,2
58072,6,9,5,1,1,2
58073,6,6,4,3,1,2
58074,1,5,3,2,1,1
58075,6,5,2,1,1,2
58076,1,5,4,1,1,1
58077,3,6,5,1,1,2
58078,5,4,5,3,1,2
58079,77,777,77,7,7,7
58080,1,7,2,2,2,1
58081,3,4,5,2,1,2
58082,6,6,3,1,1,1
58083,1,5,5,1,1,2
58084,99,6,5,1,1,2
58085,3,4,2,2,1,2
58086,2,7,2,1,1,2
58087,6,6,3,2,1,1
58088,2,5,4,1,1,2
58089,6,8,3,1,2,2
58090,99,4,4,2,1,2
58091,2,5,3,1,1,2
58092,3,6,3,1,1,2
58093,5,11,1,2,1,2
58094,6,6,1,1,1,2
58095,6,9,5,1,1,2
58096,2,4,2,1,1,2
58097,6,7,4,1,2,1
58098,4,4,5,2,1,2
58099,99,4,4,1,1,2
58100,6,5,5,1,1,1
58101,99,7,4,1,1,2
58102,3,8,5,1,1,2
58103,1,9,5,1,1,2
58104,1,5,3,2,1,2
58105,99,4,5,1,1,2
58106,99,5,1,2,1,1
58107,99,4,2,2,1,1
58108,2,7,5,1,2,1
58109,6,8,4,1,1,2
58110,99,5,5,1,1,2
58111,99,5,1,2,1,2
58112,99,777,4,1,1,1
58113,99,5,2,2,1,2
58114,5,6,4,1,1,2
58115,4,6,5,1,1,2
58116,1,6,1,1,1,2
58117,6,6,5,1,1,2
58118,1,6,2,2,1,2
58119,3,7,5,1,1,2
58120,99,4,2,2,1,1
58121,99,3,3,2,1,2
58122,5,5,3,2,1,2
58123,1,6,2,1,1,2
58124,6,9,1,2,1,2
58125,99,5,1,2,1,2
58126,99,1,2,2,9,2
58127,1,4,3,1,1,2
58128,1,10,1,1,1,1
58129,2,5,1,2,1,2
58130,3,5,4,1,1,2
58131,99,7,3,2,1,2
58132,99,3,1,2,1,2
58133,99,4,4,2,1,2
58134,3,4,3,2,1,2
58135,1,5,4,1,1,1
58136,99,7,1,2,1,2
58137,99,6,1,2,1,2
58138,1,5,2,2,1,2
58139,99,5,2,2,1,2
58140,99,5,2,1,1,1
58141,5,5,5,1,1,2
58142,6,5,4,2,1,2
58143,1,8,5,1,2,2
58144,4,6,5,1,1,2
58145,4,10,5,1,1,2
58146,4,5,5,2,1,2
58147,2,6,3,1,1,2
58148,2,5,3,2,1,2
58149,6,6,3,2,1,1
58150,99,6,3,2,1,2
58151,3,4,5,1,1,2
58152,3,9,5,1,1,1
58153,6,4,3,2,2,2
58154,99,4,1,2,1,2
58155,4,5,3,1,1,2
58156,1,6,3,1,2,1
58157,99,5,1,2,1,1
58158,5,11,2,2,1,2
58159,99,2,1,2,1,2
58160,6,6,5,1,1,1
58161,1,12,1,1,1,1
58162,4,4,4,2,1,2
58163,99,7,2,2,1,2
58164,1,6,4,1,1,1
58165,3,7,4,1,1,1
58166,6,8,5,1,2,1
58167,1,5,4,1,3,1
58168,1,6,3,1,1,2
58169,6,3,2,2,1,2
58170,1,5,3,1,1,1
58171,1,7,3,1,2,1
58172,4,6,5,1,1,2
58173,1,5,4,1,1,1
58174,6,13,5,1,1,1
58175,1,5,5,1,1,1
58176,99,3,2,2,1,2
58177,1,7,4,1,1,2
58178,99,3,1,2,1,2
58179,1,10,3,1,1,2
58180,99,4,4,2,1,1
58181,4,6,4,1,1,2
58182,2,3,1,2,1,2
58183,2,4,5,1,1,2
58184,3,4,5,1,1,2
58185,3,6,4,1,1,1
58186,99,3,1,1,1,2
58187,4,8,5,1,2,2
58188,3,4,4,1,1,2
58189,5,8,4,1,1,2
58190,3,7,5,1,2,1
58191,1,11,1,1,1,2
58192,6,13,5,1,1,1
58193,2,5,1,2,1,2
58194,99,7,5,1,2,2
58195,6,10,4,1,2,1
58196,3,4,3,1,1,2
58197,6,5,5,1,1,2
58198,3,7,2,2,1,2
58199,1,5,4,1,1,2
58200,1,6,2,1,2,1
58201,99,4,2,2,1,2
58202,1,4,1,2,1,2
58203,2,10,4,2,2,2
58204,6,8,5,1,2,2
58205,5,7,5,1,1,2
58206,99,4,5,2,1,2
58207,6,4,2,2,2,2
58208,99,4,3,1,1,2
58209,99,4,3,1,1,2
58210,6,7,4,1,2,1
58211,99,6,2,2,1,1
58212,99,5,2,2,1,2
58213,4,6,1,2,2,2
58214,1,5,5,1,2,1
58215,2,5,4,1,2,2
58216,6,7,5,1,3,2
58217,6,5,2,1,1,2
58218,2,4,5,1,1,2
58219,2,8,5,1,1,2
58220,99,4,4,2,1,2
58221,5,6,5,1,1,2
58222,1,4,4,1,2,2
58223,4,6,5,1,2,1
58224,1,5,3,1,1,1
58225,2,6,4,1,1,1
58226,6,8,3,1,1,2
58227,5,7,5,1,1,2
58228,2,6,1,2,1,2
58229,99,6,2,2,1,2
58230,6,6,5,1,1,2
58231,3,6,1,2,1,2
58232,1,9,4,1,1,1
58233,99,5,4,2,1,2
58234,4,8,5,1,1,1
58235,1,7,5,1,1,2
58236,6,4,3,2,2,2
58237,99,5,5,1,1,2
58238,99,4,1,2,1,2
58239,99,4,1,2,1,2
58240,4,4,4,2,2,2
58241,4,4,1,2,1,2
58242,1,4,2,1,1,1
58243,2,5,3,2,1,2
58244,1,4,5,1,2,1
58245,6,8,2,1,3,1
58246,1,6,3,1,1,2
58247,4,5,2,1,2,2
58248,99,4,2,2,1,1
58249,99,6,3,2,1,2
58250,6,9,4,1,2,2
58251,99,5,1,3,9,2
58252,1,7,4,2,1,1
58253,4,3,3,2,1,1
58254,3,6,2,1,1,1
58255,3,4,2,1,1,2
58256,2,5,2,2,1,2
58257,1,6,4,1,1,2
58258,5,6,4,1,1,2
58259,4,6,4,1,1,2
58260,3,6,2,2,1,1
58261,1,7,4,1,1,2
58262,3,7,4,1,1,1
58263,3,8,5,1,1,2
58264,1,9,3,1,1,1
58265,3,6,5,1,1,2
58266,4,6,4,2,1,2
58267,2,6,3,1,1,1
58268,99,3,3,2,1,2
58269,1,6,5,1,1,1
58270,4,5,3,1,1,1
58271,99,3,1,2,1,2
58272,99,6,1,2,1,2
58273,2,6,1,2,1,2
58274,3,11,5,1,1,1
58275,4,3,1,2,1,2
58276,3,5,5,1,2,1
58277,3,4,3,1,1,2
58278,99,9,1,2,1,2
58279,6,6,5,1,1,2
58280,6,9,1,1,1,2
58281,2,7,2,1,1,2
58282,1,8,4,1,2,1
58283,3,7,5,1,1,2
58284,3,12,5,1,2,2
58285,99,4,2,2,1,2
58286,3,9,5,1,1,2
58287,99,3,1,2,1,2
58288,99,4,1,2,1,2
58289,4,11,4,3,3,2
58290,1,9,2,1,2,1
58291,99,6,1,2,1,2
58292,3,7,4,1,1,1
58293,99,4,1,2,1,2
58294,1,7,5,1,2,1
58295,99,3,1,2,9,2
58296,5,6,5,1,1,2
58297,99,5,2,2,1,2
58298,99,4,1,2,1,2
58299,99,9,4,1,1,2
58300,5,7,5,1,1,2
58301,2,4,4,2,1,1
58302,99,6,4,1,1,1
58303,99,4,1,2,1,2
58304,99,4,3,2,1,2
58305,99,5,4,2,1,2
58306,3,1,1,2,1,2
58307,3,7,4,1,1,2
58308,3,4,1,2,1,2
58309,3,4,1,2,1,1
58310,2,6,3,1,1,1
58311,1,7,3,2,1,2
58312,4,4,3,2,1,1
58313,99,3,4,2,1,1
58314,99,4,2,2,1,2
58315,6,7,4,1,1,1
58316,1,6,3,1,1,2
58317,99,5,4,2,1,2
58318,1,6,2,1,1,2
58319,4,6,4,1,1,2
58320,5,6,4,2,1,2
58321,99,5,1,2,9,2
58322,3,6,5,1,1,2
58323,4,10,5,1,1,2
58324,1,7,5,1,1,2
58325,99,4,5,1,1,2
58326,5,6,5,1,1,1
58327,1,10,4,1,2,2
58328,99,3,4,2,1,1
58329,1,5,5,1,1,1
58330,99,5,2,2,1,2
58331,5,7,2,2,1,2
58332,99,7,2,2,1,2
58333,1,7,4,1,1,2
58334,3,8,2,3,2,1
58335,99,4,2,2,1,2
58336,2,5,3,2,1,2
58337,99,4,3,2,9,2
58338,5,4,5,1,1,2
58339,1,9,3,1,1,1
58340,1,3,1,2,1,1
58341,99,7,2,2,1,2
58342,4,2,4,2,1,2
58343,3,8,5,1,1,2
58344,6,8,3,1,2,2
58345,3,8,5,1,1,2
58346,99,6,5,1,1,2
58347,99,4,5,1,1,2
58348,1,6,3,1,1,2
58349,4,4,5,1,1,2
58350,5,7,5,1,1,2
58351,1,7,4,1,1,2
58352,1,7,1,1,1,1
58353,1,4,5,1,1,1
58354,3,9,5,1,1,1
58355,2,8,5,1,1,1
58356,3,8,4,1,1,2
58357,4,7,5,1,1,2
58358,2,9,3,1,2,1
58359,1,5,4,1,1,2
58360,1,5,4,2,1,2
58361,1,2,1,2,1,2
58362,1,13,3,1,1,2
58363,1,10,4,1,1,2
58364,5,6,4,1,1,2
58365,3,3,1,2,1,1
58366,3,6,4,1,1,2
58367,3,6,3,2,1,1
58368,99,5,3,2,2,2
58369,1,4,1,2,1,2
58370,2,4,3,1,1,2
58371,99,6,2,2,1,1
58372,3,7,3,2,1,2
58373,4,4,1,2,1,2
58374,1,8,3,1,1,2
58375,6,10,5,1,1,2
58376,99,4,3,2,1,1
58377,1,6,4,1,2,2
58378,5,7,5,1,1,2
58379,5,5,4,2,1,2
58380,2,5,5,1,1,2
58381,99,4,4,1,1,2
58382,1,7,4,1,2,1
58383,99,4,2,2,1,2
58384,1,5,4,1,1,2
58385,99,4,2,2,1,2
58386,5,4,1,2,1,2
58387,1,10,4,1,1,1
58388,5,7,5,1,1,2
58389,1,3,2,2,1,1
58390,3,8,5,1,1,2
58391,99,6,1,2,1,2
58392,6,6,5,1,1,1
58393,99,6,3,1,2,1
58394,99,4,2,2,1,2
58395,1,10,2,1,1,1
58396,4,5,3,1,1,2
58397,3,7,5,1,1,1
58398,2,6,4,1,1,1
58399,1,4,2,2,1,2
58400,1,4,2,2,9,2
58401,1,5,1,3,1,2
58402,3,9,5,1,1,2
58403,1,5,4,1,2,2
58404,2,4,2,1,1,2
58405,2,7,5,1,1,2
58406,6,6,4,1,1,1
58407,5,6,5,1,1,2
58408,2,9,5,1,1,2
58409,6,6,3,2,1,2
58410,1,8,4,1,1,2
58411,2,10,5,1,1,1
58412,99,5,5,1,1,2
58413,4,8,5,1,1,2
58414,4,777,5,1,1,2
58415,3,6,3,2,1,1
58416,4,6,4,1,2,1
58417,3,11,3,1,1,2
58418,3,5,2,1,1,2
58419,6,9,5,1,1,2
58420,4,4,1,1,1,2
58421,3,5,5,1,2,1
58422,3,6,4,1,1,2
58423,2,6,2,1,1,2
58424,3,9,4,1,1,1
58425,2,5,3,2,1,2
58426,6,5,3,2,1,2
58427,6,4,1,2,1,2
58428,1,10,4,1,2,1
58429,2,5,3,1,1,2
58430,3,5,5,1,2,2
58431,5,6,3,1,1,2
58432,2,3,1,2,1,2
58433,99,4,2,2,1,2
58434,3,6,4,1,1,2
58435,3,4,4,1,1,1
58436,1,6,4,1,1,2
58437,99,8,1,2,1,2
58438,1,9,1,1,2,1
58439,6,10,2,2,2,1
58440,2,7,5,1,1,1
58441,5,6,4,1,2,2
58442,99,2,1,2,1,2
58443,99,4,1,2,9,2
58444,2,4,3,2,1,2
58445,4,5,4,1,1,2
58446,4,7,5,1,1,2
58447,1,4,4,2,1,2
58448,4,8,5,1,1,1
58449,6,4,5,1,1,1
58450,1,6,5,1,1,2
58451,5,7,5,1,1,2
58452,3,8,4,1,1,1
58453,99,6,5,1,1,1
58454,4,9,4,1,1,1
58455,99,5,5,1,1,2
58456,2,6,4,1,1,1
58457,99,4,2,2,2,2
58458,3,6,3,1,1,2
58459,6,5,2,1,2,2
58460,2,5,3,1,1,2
58461,3,6,1,2,1,2
58462,99,4,2,2,1,1
58463,99,6,2,2,1,2
58464,6,9,3,7,1,2
58465,99,7,3,2,2,1
58466,99,4,1,2,1,2
58467,1,7,4,1,1,2
58468,1,5,3,2,1,2
58469,99,4,3,2,1,2
58470,1,6,2,1,1,2
58471,1,8,4,1,1,1
58472,1,5,5,1,1,2
58473,1,7,4,1,2,2
58474,99,5,5,1,1,2
58475,2,1,2,1,1,2
58476,3,8,5,1,1,2
58477,99,7,2,2,1,2
58478,2,7,3,1,1,1
58479,4,7,4,1,1,1
58480,1,6,4,1,1,2
58481,99,4,1,2,1,2
58482,1,5,2,1,1,1
58483,99,5,3,1,1,2
58484,4,4,1,2,1,2
58485,6,5,1,2,1,2
58486,3,6,3,2,1,2
58487,1,4,1,2,1,2
58488,1,6,5,1,1,2
58489,99,6,3,2,1,2
58490,6,4,2,2,1,2
58491,2,7,5,1,1,1
58492,3,5,1,2,1,2
58493,3,7,5,1,1,2
58494,3,7,2,2,1,2
58495,1,9,4,1,1,2
58496,99,7,1,2,2,2
58497,6,13,5,1,2,1
58498,5,9,4,1,1,2
58499,99,6,1,2,1,2
58500,5,5,3,2,1,1
58501,3,5,4,2,1,2
58502,4,6,4,1,2,1
58503,99,4,4,2,1,2
58504,99,7,4,1,1,2
58505,6,9,5,1,2,1
58506,6,6,3,2,2,1
58507,1,6,3,1,1,1
58508,6,5,5,1,1,2
58509,1,12,1,1,1,1
58510,3,4,1,2,1,2
58511,3,8,4,1,1,1
58512,2,4,4,1,1,2
58513,99,5,2,2,1,1
58514,2,6,4,1,1,2
58515,99,7,5,1,1,2
58516,2,4,1,2,1,2
58517,5,6,1,2,9,1
58518,2,5,4,1,1,2
58519,6,6,3,1,1,1
58520,6,7,4,1,1,1
58521,4,7,5,1,1,2
58522,3,7,5,1,2,1
58523,3,7,4,1,1,1
58524,NA,NA,NA,NA,NA,NA
58525,99,5,2,1,1,2
58526,3,8,2,2,1,2
58527,6,6,5,1,9,2
58528,6,6,2,1,2,2
58529,99,6,3,2,1,2
58530,6,8,4,1,1,1
58531,1,8,3,1,1,2
58532,3,7,2,2,1,2
58533,99,6,1,2,1,2
58534,6,5,2,2,1,2
58535,3,6,3,3,1,2
58536,99,3,3,2,1,2
58537,1,9,4,1,2,1
58538,99,3,4,2,1,1
58539,2,5,4,1,1,1
58540,1,3,3,2,2,2
58541,1,7,5,1,1,1
58542,99,5,1,2,1,2
58543,1,7,4,1,1,2
58544,99,5,2,2,1,2
58545,3,6,5,1,1,2
58546,99,4,1,2,1,2
58547,3,6,2,1,1,2
58548,1,12,4,1,1,1
58549,6,4,2,2,1,2
58550,6,4,1,2,1,1
58551,NA,NA,NA,NA,NA,NA
58552,99,3,5,2,9,2
58553,3,4,3,2,1,2
58554,99,2,2,2,1,2
58555,99,4,3,2,1,2
58556,3,6,5,1,1,2
58557,6,7,3,1,1,2
58558,6,7,1,1,2,1
58559,6,4,5,1,1,1
58560,99,6,3,2,2,1
58561,99,5,3,3,1,2
58562,3,9,5,1,1,1
58563,3,6,5,1,2,2
58564,99,5,2,1,1,2
58565,3,8,5,1,2,1
58566,1,6,3,1,1,2
58567,6,2,3,2,1,2
58568,99,6,1,2,1,2
58569,99,8,2,1,1,2
58570,6,5,3,2,1,1
58571,6,3,2,1,1,2
58572,2,4,5,1,1,1
58573,3,8,2,2,1,2
58574,6,4,4,2,1,2
58575,3,4,2,2,1,2
58576,99,5,1,2,1,2
58577,1,12,3,1,1,2
58578,1,6,1,2,9,1
58579,99,8,1,1,1,2
58580,99,3,3,2,1,2
58581,3,3,2,2,1,2
58582,99,4,3,2,1,1
58583,4,5,5,1,1,2
58584,3,4,2,2,1,2
58585,99,4,3,2,1,2
58586,5,5,4,1,1,1
58587,4,5,3,1,1,2
58588,6,7,4,1,1,1
58589,3,2,2,2,1,2
58590,99,6,4,1,1,2
58591,2,5,4,1,2,1
58592,99,3,3,2,1,2
58593,3,5,1,1,1,2
58594,6,8,5,1,2,2
58595,99,4,5,2,1,2
58596,99,5,4,1,1,2
58597,1,6,3,1,1,1
58598,3,5,5,1,1,2
58599,2,5,2,2,1,2
58600,5,3,1,2,1,2
58601,5,6,3,1,1,1
58602,3,13,5,1,1,2
58603,6,4,4,2,1,2
58604,2,7,3,1,1,2
58605,3,6,4,1,1,2
58606,6,6,1,2,1,2
58607,4,6,5,1,1,2
58608,1,4,3,1,1,2
58609,2,4,5,1,2,2
58610,3,7,2,2,1,2
58611,4,6,3,2,1,1
58612,1,8,5,1,1,2
58613,3,8,5,1,1,2
58614,6,9,1,1,1,2
58615,6,5,1,2,1,2
58616,1,6,3,1,1,2
58617,99,1,2,2,9,2
58618,99,5,3,2,1,1
58619,99,4,4,2,2,2
58620,2,7,5,1,2,1
58621,2,7,5,1,2,1
58622,3,3,4,1,1,2
58623,6,7,3,1,2,1
58624,2,5,5,1,1,2
58625,2,6,5,1,1,2
58626,2,9,5,1,2,2
58627,1,7,4,1,2,2
58628,4,6,1,2,1,2
58629,1,6,4,1,2,2
58630,6,7,5,3,2,2
58631,6,5,3,2,1,2
58632,99,1,2,2,9,2
58633,99,4,5,1,1,2
58634,6,5,1,2,1,2
58635,99,6,3,2,1,2
58636,6,5,2,2,1,2
58637,4,7,5,1,1,2
58638,1,4,4,1,1,2
58639,99,4,1,2,1,2
58640,3,8,5,1,1,2
58641,1,9,2,1,1,1
58642,2,5,3,2,1,2
58643,3,13,5,1,1,2
58644,99,4,2,2,1,2
58645,99,4,1,1,1,2
58646,6,6,3,2,1,2
58647,99,9,2,2,1,2
58648,99,6,2,1,1,2
58649,1,5,5,2,1,1
58650,2,9,5,1,1,2
58651,2,5,5,1,1,1
58652,5,6,3,1,1,2
58653,4,4,2,2,1,2
58654,99,5,3,2,1,2
58655,3,5,4,1,1,2
58656,4,5,5,1,1,2
58657,3,9,5,2,1,1
58658,1,5,4,1,2,2
58659,4,4,2,1,1,2
58660,4,3,5,2,1,2
58661,1,8,5,1,1,2
58662,3,5,4,1,1,2
58663,1,9,5,1,1,2
58664,2,7,5,1,2,1
58665,4,7,4,1,1,2
58666,1,6,4,1,1,2
58667,3,8,5,1,1,2
58668,6,7,5,1,1,2
58669,99,6,4,2,1,2
58670,4,4,5,2,1,1
58671,3,4,4,2,1,2
58672,3,6,5,1,1,2
58673,99,4,3,3,1,2
58674,6,7,5,1,3,2
58675,2,7,4,1,2,1
58676,99,7,2,2,1,2
58677,2,7,5,1,1,2
58678,3,5,4,1,1,2
58679,99,5,4,2,1,2
58680,99,3,1,2,2,2
58681,1,6,5,1,1,2
58682,99,4,1,2,1,2
58683,99,4,5,2,1,2
58684,1,5,4,1,1,2
58685,99,3,1,2,1,1
58686,4,6,4,1,1,2
58687,2,6,2,1,3,2
58688,1,4,4,1,1,1
58689,3,7,5,1,1,1
