"seqn","inq020","inq012","inq030","inq060","inq080","inq090","inq132","inq140","inq150","ind235","indfmmpi","indfmmpc","inq244","ind247"
47302,1,2,2,2,2,2,2,2,2,12,4.23,3,NA,NA
47303,1,2,2,2,2,2,2,2,2,9,2.04,3,NA,NA
47304,1,2,2,2,2,2,2,2,1,12,5,3,1,NA
47305,1,2,2,2,2,2,2,1,2,9,5,3,NA,NA
47306,2,2,1,2,1,2,2,2,2,2,0.76,1,2,3
47307,1,2,2,2,2,2,2,2,2,8,2.94,3,NA,NA
47308,1,1,2,2,2,1,2,2,2,3,0.7,1,2,1
47309,2,2,2,2,2,2,2,2,2,1,0,1,2,1
47310,1,1,1,2,1,2,2,1,2,12,5,3,NA,NA
47311,1,2,2,2,2,2,2,2,2,3,0.39,1,2,1
47312,2,1,2,2,2,1,2,2,2,5,1.02,1,2,1
47313,1,2,2,2,2,2,2,2,2,11,3.78,3,NA,NA
47314,1,2,2,2,2,2,2,2,2,3,0.43,1,2,1
47315,2,2,1,1,1,2,1,2,1,NA,NA,NA,NA,NA
47316,1,2,2,2,2,2,2,2,2,99,NA,9,9,NA
47317,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
47318,1,2,2,2,2,2,2,2,2,5,1.71,2,2,1
47319,2,2,1,2,1,2,2,1,2,8,3.43,3,NA,NA
47320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47321,1,2,2,2,2,2,2,2,2,7,1.3,1,2,1
47322,2,2,1,2,2,2,2,2,2,3,1.18,1,2,1
47323,1,1,2,2,2,2,2,2,2,7,1.16,1,2,99
47324,1,2,2,2,2,2,2,2,2,99,NA,3,1,NA
47325,1,2,2,2,2,2,2,2,2,11,5,3,NA,NA
47326,1,2,2,2,2,1,1,2,2,4,0.85,1,2,1
47327,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
47328,1,2,2,2,2,2,2,2,2,6,0.8,1,2,2
47329,1,2,2,2,2,2,2,1,2,10,3.89,3,NA,NA
47330,1,2,2,2,2,2,2,2,2,7,1.7,2,NA,NA
47331,1,2,1,2,2,2,2,2,2,6,1.09,1,2,2
47332,1,1,2,2,2,2,2,2,2,7,1.98,3,NA,NA
47333,1,2,2,2,2,2,2,1,1,1,0.17,1,2,6
47334,2,2,2,2,2,2,2,2,2,1,0,1,2,1
47335,2,2,1,2,2,1,2,2,2,4,0.85,1,2,1
47336,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
47337,1,2,2,1,2,2,2,2,2,3,0.34,1,2,1
47338,1,2,1,2,2,1,2,1,1,2,0.34,1,2,1
47339,1,2,2,2,2,2,2,2,2,6,2.19,3,2,1
47340,1,1,2,2,2,2,2,2,2,7,3.76,3,NA,NA
47341,1,2,2,2,2,2,2,2,2,6,1.45,2,2,1
47342,1,2,2,2,2,2,2,2,2,8,1.86,3,NA,NA
47343,2,2,1,2,1,2,2,2,2,4,1.81,2,2,5
47344,1,2,2,2,2,2,2,1,2,11,3.98,3,NA,NA
47345,1,1,2,2,2,2,2,1,2,11,5,3,NA,NA
47346,1,2,2,2,1,2,2,1,2,12,5,3,NA,NA
47347,1,2,2,2,2,2,2,2,2,10,3.49,3,NA,NA
47348,1,2,2,2,2,2,2,1,2,9,5,3,NA,NA
47349,1,2,2,2,2,2,2,2,2,4,0.57,1,2,1
47350,1,2,2,2,2,2,2,1,2,8,2.8,3,NA,NA
47351,1,2,2,2,2,2,2,2,2,6,0.96,1,1,NA
47352,2,2,1,2,2,2,2,2,2,3,0.79,1,1,NA
47353,1,2,2,2,2,2,2,1,2,8,3.94,3,NA,NA
47354,1,2,2,2,2,2,2,2,2,4,0.98,1,2,99
47355,1,2,2,2,2,2,2,2,2,3,1.41,2,2,1
47356,1,2,2,2,2,2,2,2,2,7,1.74,2,NA,NA
47357,1,1,1,2,2,1,9,2,1,6,1.14,1,2,1
47358,1,2,2,2,2,2,2,2,2,6,2.14,3,NA,NA
47359,1,1,2,2,2,2,2,1,2,11,4.89,3,NA,NA
47360,1,2,2,2,2,2,2,2,2,2,0.4,1,2,1
47361,2,2,1,2,2,2,2,2,2,3,0.97,1,2,1
47362,1,2,2,2,1,2,2,1,2,12,5,3,NA,NA
47363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47364,1,2,2,2,2,2,2,2,2,4,0.79,1,2,1
47365,1,1,1,1,2,2,2,1,2,9,2.42,3,NA,NA
47366,1,1,2,2,1,2,2,2,2,99,NA,3,9,NA
47367,1,2,2,2,2,2,2,9,2,12,4.23,3,NA,NA
47368,1,1,2,2,2,2,2,2,2,5,0.85,1,2,1
47369,2,2,1,2,1,2,2,2,2,3,0.82,1,2,1
47370,1,2,2,2,2,2,2,2,2,3,1.05,1,2,3
47371,2,2,1,2,1,2,2,2,2,5,2.35,3,NA,NA
47372,1,2,2,2,2,2,2,2,2,8,3.07,3,NA,NA
47373,1,2,2,2,2,2,2,2,2,99,NA,1,2,99
47374,1,2,2,2,2,2,2,2,2,5,2.31,3,NA,NA
47375,1,1,2,2,1,2,2,1,1,8,3.77,3,NA,NA
47376,1,2,2,2,2,2,2,2,2,3,1.03,1,2,1
47377,1,1,2,2,2,1,2,1,2,99,NA,3,1,NA
47378,1,1,2,2,2,2,2,1,2,77,NA,3,2,4
47379,1,1,2,2,2,2,2,2,2,8,1.9,3,NA,NA
47380,1,2,2,2,2,2,2,2,2,8,2.24,3,NA,NA
47381,1,2,2,2,2,2,2,1,2,10,2.66,3,NA,NA
47382,1,2,1,2,2,2,2,2,2,3,1.05,1,2,1
47383,1,2,2,2,2,2,2,2,2,99,NA,3,1,NA
47384,2,2,1,2,2,2,2,2,2,3,0.77,1,2,1
47385,1,2,2,2,2,2,2,9,1,10,3.49,3,NA,NA
47386,1,2,2,2,2,2,2,2,2,4,1.62,2,2,1
47387,1,2,2,2,2,2,2,2,2,8,1.69,2,2,1
47388,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA
47389,1,2,2,2,2,2,2,1,2,9,3.49,3,NA,NA
47390,2,2,2,2,2,2,2,2,1,3,0.45,1,2,1
47391,1,2,2,2,2,2,2,2,2,4,0.95,1,2,1
47392,1,2,2,2,2,2,2,2,2,12,5,3,2,1
47393,1,2,2,2,2,2,2,2,1,1,0.12,1,2,1
47394,2,2,1,2,2,2,2,2,2,3,1.05,1,2,1
47395,1,1,2,2,2,2,2,1,2,9,5,3,NA,NA
47396,2,2,1,2,2,2,2,2,2,3,1.29,1,1,NA
47397,2,2,2,2,2,2,2,1,2,12,5,3,1,NA
47398,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
47399,1,1,2,1,2,2,2,2,2,77,NA,1,7,NA
47400,1,2,2,2,2,2,2,2,2,4,0.85,1,NA,NA
47401,7,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
47402,1,2,2,2,2,2,2,1,2,4,1.85,2,NA,NA
47403,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
47404,1,2,2,2,2,2,2,1,2,11,4.07,3,NA,NA
47405,1,2,2,2,2,2,2,2,2,5,1.13,1,2,1
47406,1,2,1,1,2,2,2,1,1,1,0.21,1,2,1
47407,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
47408,1,2,1,2,2,1,1,2,2,3,0.39,1,2,1
47409,1,2,2,2,2,2,2,2,2,7,1.52,2,NA,NA
47410,1,2,2,2,2,2,2,2,2,7,1.27,1,2,1
47411,1,2,1,2,2,2,2,2,1,7,1.48,2,2,1
47412,2,2,1,1,1,2,2,2,2,3,0.62,1,2,1
47413,2,2,1,2,1,2,2,2,2,99,NA,1,9,NA
47414,1,2,2,2,2,2,2,2,2,5,1.75,2,NA,NA
47415,1,2,2,2,2,2,2,2,1,4,0.68,1,2,1
47416,1,2,2,1,2,1,2,2,2,5,1.23,1,2,1
47417,2,1,2,2,2,2,1,2,2,3,0.31,1,2,1
47418,1,2,2,2,2,2,2,1,1,11,4.07,3,NA,NA
47419,1,2,2,2,2,2,2,2,2,3,0.42,1,2,1
47420,1,2,2,2,2,2,2,2,2,7,2.39,3,NA,NA
47421,2,2,2,1,2,1,2,2,2,5,1.49,2,2,1
47422,1,2,2,2,2,2,2,1,2,10,3.31,3,NA,NA
47423,1,2,2,2,2,2,2,2,1,12,5,3,1,NA
47424,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
47425,1,2,2,2,1,2,2,1,2,6,2.19,3,NA,NA
47426,1,2,1,2,1,1,2,1,2,4,1.02,1,1,NA
47427,1,1,2,2,2,2,2,1,2,9,2.42,3,NA,NA
47428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47429,1,1,2,1,2,2,2,2,2,9,2.91,3,NA,NA
47430,1,1,2,2,1,2,2,1,2,12,5,3,NA,NA
47431,2,2,2,2,2,2,2,2,2,3,0.58,1,2,1
47432,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
47433,1,1,2,2,2,2,2,2,2,8,2.62,3,2,1
47434,1,2,2,2,2,2,2,2,2,10,4.19,3,NA,NA
47435,2,2,2,2,2,2,1,2,2,2,0.48,1,2,1
47436,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
47437,1,2,2,2,2,2,2,2,2,12,5,3,2,1
47438,1,1,2,2,2,2,2,1,2,10,5,3,NA,NA
47439,1,2,2,2,2,2,1,2,1,1,0.11,1,2,1
47440,1,2,2,2,2,2,2,2,1,1,0.14,1,2,1
47441,1,2,2,2,2,2,2,2,2,99,NA,1,2,99
47442,1,1,2,2,2,2,2,2,2,99,NA,2,2,1
47443,1,2,2,2,2,2,2,2,2,3,0.55,1,2,1
47444,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
47445,1,1,2,2,2,2,2,1,2,8,1.74,2,NA,NA
47446,1,2,2,2,2,2,2,1,2,NA,NA,NA,NA,NA
47447,1,2,2,2,2,2,2,2,2,77,NA,7,2,1
47448,1,2,2,2,2,2,2,2,2,4,0.47,1,2,1
47449,1,2,2,2,2,2,2,2,2,11,3.82,3,NA,NA
47450,2,2,1,2,2,2,1,2,2,3,0.37,1,2,1
47451,1,2,2,2,2,2,2,2,2,1,0,1,2,1
47452,1,2,1,2,2,2,2,2,2,6,2.1,3,9,NA
47453,1,2,2,2,2,2,2,2,1,5,0.87,1,2,4
47454,1,2,2,2,2,2,2,2,2,4,0.95,1,2,4
47455,2,2,1,2,1,2,2,1,2,11,5,3,NA,NA
47456,1,2,2,2,2,2,2,2,2,4,0.76,1,2,1
47457,1,2,2,2,2,2,2,2,2,4,0.42,1,2,1
47458,2,2,1,2,2,1,2,2,2,3,0.34,1,2,1
47459,1,2,2,2,2,2,1,2,2,9,2.49,3,NA,NA
47460,2,2,1,2,2,1,2,2,1,2,0.51,1,2,1
47461,1,2,2,2,2,2,1,2,2,3,0.48,1,2,1
47462,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
47463,1,2,1,2,2,1,2,2,2,3,0.57,1,2,1
47464,1,1,1,2,2,2,2,9,2,99,NA,9,9,NA
47465,2,2,1,2,1,2,2,1,2,6,2.14,3,1,NA
47466,1,2,1,2,2,2,2,2,2,8,1.65,2,NA,NA
47467,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
47468,1,2,2,2,2,2,2,2,1,4,0.54,1,2,1
47469,2,2,1,2,1,2,2,1,2,9,5,3,NA,NA
47470,1,1,2,2,2,2,2,2,2,99,NA,3,1,NA
47471,2,2,1,2,2,2,2,1,2,6,2.06,3,NA,NA
47472,1,2,2,2,2,2,2,2,2,5,2.12,3,NA,NA
47473,2,2,2,1,2,1,2,2,2,2,0.24,1,2,1
47474,1,2,2,2,2,2,2,2,2,5,1.16,1,2,1
47475,1,1,2,2,2,2,2,1,2,11,3.84,3,NA,NA
47476,1,2,2,2,2,2,2,2,2,11,4.07,3,NA,NA
47477,1,2,1,2,1,2,2,2,2,7,2.63,3,NA,NA
47478,1,2,2,2,2,2,2,2,2,7,2.03,3,NA,NA
47479,2,2,2,1,2,1,1,2,2,7,1.31,2,2,1
47480,1,1,2,2,2,2,2,2,2,4,1.12,1,2,1
47481,2,2,2,2,2,1,2,2,2,2,0.48,1,2,1
47482,2,2,2,1,2,1,1,2,2,7,1.31,2,2,1
47483,1,2,2,2,2,2,2,2,2,8,1.5,2,NA,NA
47484,1,2,2,1,2,1,2,2,2,3,0.52,1,2,1
47485,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
47486,1,2,2,2,2,2,2,2,2,2,0.3,1,2,1
47487,1,2,2,2,2,2,2,2,2,7,2.18,3,NA,NA
47488,1,2,2,2,2,2,2,2,1,4,0.93,1,2,1
47489,1,2,2,2,2,2,2,2,2,9,2.94,3,NA,NA
47490,1,1,1,2,2,2,2,1,2,5,2.31,3,NA,NA
47491,1,2,2,2,2,2,2,2,2,99,NA,3,NA,NA
47492,2,2,1,2,2,2,2,2,2,77,NA,2,2,77
47493,2,1,2,2,2,2,2,1,2,7,1.04,1,9,NA
47494,1,2,2,2,2,2,2,2,1,5,0.99,1,2,1
47495,1,2,2,2,2,2,2,2,2,8,2.26,3,2,2
47496,2,2,2,2,2,2,1,1,2,7,3.53,3,NA,NA
47497,1,2,2,2,2,2,2,2,1,5,1.4,2,2,1
47498,1,2,2,2,2,2,2,2,2,11,3.48,3,NA,NA
47499,1,2,2,2,2,1,2,2,2,3,0.45,1,2,1
47500,1,2,2,2,2,2,2,2,2,99,NA,1,2,99
47501,2,2,2,2,2,1,2,2,2,2,0.38,1,2,1
47502,1,2,2,2,2,2,2,2,2,3,0.92,1,2,1
47503,1,2,2,2,2,2,2,1,1,8,1.9,3,NA,NA
47504,1,2,2,2,2,2,2,2,2,2,0.14,1,2,99
47505,2,2,1,2,1,2,2,2,2,5,1.75,2,1,NA
47506,1,2,2,2,2,2,2,2,2,3,0.48,1,2,1
47507,1,1,2,2,2,2,2,2,2,7,1.45,2,2,1
47508,1,2,2,2,2,2,2,2,2,10,5,3,NA,NA
47509,1,2,2,2,2,2,2,2,1,5,1.36,2,2,4
47510,1,2,2,2,2,2,2,2,2,6,1.06,1,2,1
47511,2,2,1,2,2,1,1,2,2,2,0.64,1,2,1
47512,1,2,2,2,2,2,2,2,1,3,0.7,1,1,NA
47513,1,2,2,2,2,2,2,2,2,7,1.16,1,2,1
47514,1,2,2,2,2,2,2,2,2,3,0.92,1,2,1
47515,1,2,1,2,2,2,2,2,1,8,2.21,3,NA,NA
47516,1,1,2,2,2,2,2,1,2,6,1.45,2,NA,NA
47517,1,2,2,2,2,2,2,2,2,99,NA,1,2,99
47518,1,2,2,1,2,2,2,1,2,5,1.16,1,2,1
47519,2,2,2,2,2,2,2,2,2,8,3.33,3,NA,NA
47520,1,2,2,2,2,2,2,1,1,11,5,3,1,NA
47521,1,2,2,2,2,2,2,2,1,3,0.55,1,2,1
47522,1,2,2,2,2,2,2,1,2,10,5,3,NA,NA
47523,2,2,2,2,2,2,2,2,2,2,0.87,1,2,1
47524,1,2,1,2,1,2,2,2,2,4,1.2,1,2,1
47525,1,2,2,2,2,2,2,2,2,3,0.46,1,2,1
47526,1,2,2,2,2,2,2,2,2,99,NA,1,2,99
47527,2,2,1,2,1,2,2,1,2,6,2.19,3,NA,NA
47528,1,1,2,2,2,2,2,2,2,6,2.88,3,NA,NA
47529,2,2,1,2,2,2,2,2,2,4,0.79,1,2,1
47530,1,2,2,2,2,2,2,2,2,9,2.17,3,NA,NA
47531,1,2,2,2,2,2,2,1,2,12,4.97,3,NA,NA
47532,1,1,1,2,1,2,2,1,2,10,4.71,3,NA,NA
47533,2,1,1,1,1,2,2,2,2,7,2.8,3,NA,NA
47534,1,2,2,2,2,2,2,1,1,9,4.29,3,NA,NA
47535,1,2,2,2,2,2,2,2,2,4,0.63,1,2,1
47536,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
47537,1,1,2,2,2,2,2,2,2,7,2.05,3,NA,NA
47538,1,1,2,2,2,2,2,2,2,99,NA,3,1,NA
47539,1,2,2,2,2,2,2,1,2,9,2.83,3,NA,NA
47540,2,2,1,1,2,1,2,2,2,3,0.82,1,2,1
47541,1,2,2,2,2,2,2,2,2,3,0.7,1,2,1
47542,2,2,2,1,2,1,2,2,2,2,0.24,1,2,1
47543,1,2,2,2,2,2,2,2,2,2,0.44,1,2,1
47544,1,2,2,2,2,2,2,2,2,7,2.1,3,2,1
47545,1,2,2,2,2,2,2,2,2,99,NA,1,2,99
47546,1,2,2,2,2,2,2,2,2,3,0.48,1,2,1
47547,1,2,2,2,2,2,2,2,2,5,0.75,1,2,1
47548,1,2,2,2,2,2,2,2,2,3,0.58,1,2,1
47549,1,2,2,2,2,2,2,2,2,5,1.2,1,2,1
47550,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
47551,2,2,1,2,2,2,2,2,1,3,1.27,1,2,1
47552,1,1,2,2,2,2,2,2,2,11,5,3,NA,NA
47553,1,2,2,2,2,2,2,1,2,11,3.96,3,NA,NA
47554,1,2,2,2,2,2,2,2,2,7,1.74,2,NA,NA
47555,1,2,2,2,2,2,2,1,2,6,1.75,2,2,2
47556,1,2,2,2,2,2,2,2,2,7,1.27,1,2,1
47557,1,2,2,2,2,2,2,1,2,12,4.65,3,NA,NA
47558,1,2,2,2,2,2,2,1,2,9,5,3,NA,NA
47559,1,2,2,2,2,2,2,2,2,99,NA,1,1,NA
47560,1,1,1,2,2,2,2,1,2,4,1.76,2,NA,NA
47561,1,2,2,2,2,2,2,2,2,9,2.6,3,NA,NA
47562,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
47563,1,2,2,2,2,2,2,1,2,9,2.83,3,NA,NA
47564,1,2,1,2,2,1,2,2,2,2,0.53,1,2,1
47565,1,1,2,2,2,2,2,1,2,12,4.94,3,NA,NA
47566,1,2,2,2,2,2,2,2,2,7,2.39,3,NA,NA
47567,2,2,2,1,2,2,2,2,2,2,0.47,1,2,1
47568,1,2,2,2,2,2,1,2,2,99,NA,3,2,1
47569,1,2,2,2,2,2,2,2,2,6,1.24,1,2,1
47570,1,1,2,2,2,2,2,2,2,8,2.32,3,2,1
47571,2,2,2,2,2,1,2,2,2,2,0.74,1,2,1
47572,2,2,1,2,2,1,2,2,2,2,0.75,1,2,1
47573,1,2,2,2,2,2,2,1,1,3,0.56,1,2,1
47574,2,2,2,2,2,1,2,2,2,NA,NA,NA,NA,NA
47575,1,2,2,2,2,2,2,2,2,99,NA,1,2,2
47576,1,2,2,2,2,2,2,2,2,8,1.65,2,NA,NA
47577,1,2,2,2,2,2,2,2,2,9,4.29,3,NA,NA
47578,1,2,2,2,2,2,2,2,2,4,1.62,2,NA,NA
47579,1,2,2,2,2,2,2,2,2,4,1.23,1,2,1
47580,2,2,2,2,2,1,2,2,2,2,0.46,1,2,1
47581,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
47582,1,2,2,2,2,2,2,2,2,7,2.54,3,2,1
47583,1,2,2,2,2,2,2,2,1,5,0.77,1,2,5
47584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47585,1,2,2,2,2,2,2,2,2,7,2.39,3,NA,NA
47586,1,2,2,2,2,2,2,2,2,8,2.62,3,NA,NA
47587,2,2,1,2,2,2,2,7,2,NA,NA,NA,NA,NA
47588,2,2,1,2,1,2,2,1,2,6,2.94,3,NA,NA
47589,7,1,2,2,2,2,2,2,2,77,NA,3,2,1
47590,1,2,2,2,2,2,2,1,2,5,2.31,3,NA,NA
47591,1,1,2,2,2,2,2,1,2,11,3.48,3,NA,NA
47592,1,2,2,2,2,2,2,2,2,7,1.55,2,1,NA
47593,1,2,2,2,2,2,2,2,2,3,0.43,1,2,1
47594,2,2,1,2,2,2,2,1,2,99,NA,3,1,NA
47595,2,2,1,2,2,1,2,2,2,1,0,1,2,1
47596,1,2,2,2,2,2,2,2,2,4,0.91,1,2,1
47597,1,2,2,2,2,2,2,2,2,5,1.23,1,2,1
47598,1,2,2,2,2,2,2,2,2,5,0.78,1,2,1
47599,1,1,2,2,2,2,2,2,1,7,1.13,1,1,NA
47600,1,2,2,2,2,2,2,2,2,4,1.65,2,2,1
47601,1,2,1,2,1,2,2,1,2,6,2.14,3,NA,NA
47602,1,1,2,2,2,1,2,1,2,99,NA,3,1,NA
47603,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA
47604,1,2,2,2,2,2,2,2,2,12,5,3,2,1
47605,2,2,2,1,2,1,1,2,1,3,0.31,1,2,1
47606,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
47607,1,1,2,2,2,2,2,2,2,3,0.45,1,2,1
47608,1,2,2,2,2,2,2,2,2,10,3.49,3,NA,NA
47609,1,2,2,2,2,2,2,1,2,11,4.07,3,NA,NA
47610,1,2,2,1,2,2,2,2,2,6,0.96,1,2,1
47611,1,2,2,2,2,2,2,2,2,5,1.16,1,2,1
47612,1,2,2,2,2,2,2,2,2,5,0.92,1,2,1
47613,2,2,1,2,1,2,2,1,2,9,5,3,1,NA
47614,2,2,1,2,2,2,2,1,2,4,1.44,2,1,NA
47615,2,2,2,2,2,2,1,2,2,2,0.21,1,1,NA
47616,1,2,2,2,2,2,2,2,1,12,5,3,NA,NA
47617,1,2,2,2,2,2,2,2,2,9,2.17,3,NA,NA
47618,1,2,2,2,2,2,2,2,1,1,0.03,1,2,1
47619,1,2,2,2,2,2,2,2,2,4,0.8,1,2,1
47620,2,2,1,2,9,2,2,2,2,3,0.75,1,2,1
47621,1,2,2,2,2,2,2,2,1,4,1.02,1,2,1
47622,1,2,2,2,2,2,2,2,2,2,0.23,1,2,1
47623,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
47624,1,2,2,2,1,2,2,1,2,6,2.19,3,NA,NA
47625,1,2,2,2,2,2,2,1,2,7,2.09,3,NA,NA
47626,1,1,2,2,2,2,2,2,2,7,3,3,NA,NA
47627,1,2,2,2,1,2,2,2,2,5,1.71,2,2,1
47628,1,2,2,2,2,2,2,2,2,1,0.13,1,2,1
47629,1,2,2,2,2,2,2,2,2,8,2.26,3,2,1
47630,1,2,2,2,2,2,2,2,2,7,1.35,2,2,1
47631,1,2,1,2,1,2,2,1,2,5,1.75,2,2,1
47632,2,2,2,2,2,2,2,1,1,12,5,3,NA,NA
47633,1,1,2,2,2,2,2,2,2,5,0.92,1,2,1
47634,1,2,2,2,2,2,2,2,2,7,1.31,2,1,NA
47635,2,2,1,2,2,2,2,1,2,6,3,3,NA,NA
47636,1,2,2,2,2,2,2,2,2,7,1.74,2,2,4
47637,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
47638,1,2,7,7,7,7,7,7,7,NA,NA,NA,NA,NA
47639,1,1,2,2,2,2,2,2,1,6,1.24,1,2,1
47640,2,2,1,2,2,2,2,2,2,2,0.94,1,2,1
47641,1,2,2,2,2,2,2,2,2,8,2.32,3,NA,NA
47642,1,1,2,2,2,2,2,2,2,5,0.97,1,2,3
47643,2,2,1,2,1,2,2,1,2,4,1.77,2,NA,NA
47644,1,2,2,2,2,2,2,2,2,6,0.93,1,1,NA
47645,1,1,2,2,2,2,2,2,2,5,0.99,1,1,NA
47646,2,2,1,2,1,2,2,2,2,3,0.94,1,2,1
47647,1,2,2,2,2,2,2,2,2,5,1.49,2,NA,NA
47648,1,2,2,2,2,2,2,2,2,11,5,3,NA,NA
47649,1,2,2,2,2,2,2,2,2,5,1.4,2,2,1
47650,1,2,2,2,2,2,2,2,2,9,5,3,NA,NA
47651,2,2,1,2,2,2,2,2,1,3,0.96,1,2,2
47652,1,1,2,2,2,1,2,2,2,5,0.94,1,2,1
47653,1,2,2,2,2,2,2,2,2,5,2.08,3,2,1
47654,7,2,1,2,2,2,2,2,1,77,NA,3,2,2
47655,1,2,2,2,2,2,2,2,2,4,0.75,1,2,1
47656,1,2,2,2,2,2,2,2,2,1,0.14,1,2,1
47657,1,2,2,2,2,2,2,2,2,8,2.21,3,NA,NA
47658,1,2,2,2,2,2,1,2,2,2,0.29,1,2,1
47659,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
47660,1,2,2,2,2,2,2,2,2,7,3.69,3,NA,NA
47661,1,2,1,2,1,2,2,1,2,8,3.86,3,NA,NA
47662,1,2,2,2,2,2,2,2,2,7,3.53,3,NA,NA
47663,1,2,2,2,2,2,2,2,2,6,1.51,2,2,1
47664,1,2,2,2,2,2,2,2,2,6,1.28,1,2,1
47665,1,2,2,2,2,2,1,2,2,7,1.74,2,2,2
47666,2,2,2,2,2,2,2,2,2,4,1.31,2,1,NA
47667,1,1,2,2,2,1,2,2,1,11,3.87,3,NA,NA
47668,1,2,2,2,1,2,2,2,2,3,1.15,1,2,1
47669,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
47670,1,2,2,2,2,2,1,2,2,3,0.48,1,2,1
47671,1,1,1,2,2,2,2,7,2,9,3.41,3,NA,NA
47672,1,2,2,2,2,2,2,2,2,7,2.39,3,NA,NA
47673,2,2,1,2,2,2,2,2,2,3,0.94,1,1,NA
47674,1,2,2,1,2,2,2,2,2,3,0.34,1,2,1
47675,1,2,2,2,2,2,2,2,2,7,1.45,2,2,1
47676,1,2,2,2,2,2,2,2,2,6,1.09,1,2,1
47677,2,2,2,1,2,1,1,2,1,2,0.51,1,2,1
47678,1,2,1,2,1,2,2,2,1,5,1.33,2,NA,NA
47679,2,2,2,2,2,2,2,2,1,1,0.24,1,1,NA
47680,1,2,2,2,2,2,2,2,2,3,0.59,1,2,1
47681,1,2,2,2,2,2,2,2,2,1,0.14,1,2,1
47682,1,2,2,2,2,2,2,2,2,11,3.87,3,NA,NA
47683,2,2,1,2,2,2,2,2,2,3,0.87,1,2,4
47684,2,2,2,2,2,2,1,2,2,5,0.58,1,2,1
47685,1,2,2,2,2,2,2,2,2,4,0.59,1,2,99
47686,1,2,2,2,2,2,2,2,2,7,1.04,1,2,1
47687,1,2,2,2,2,2,2,2,2,3,0.57,1,2,1
47688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47689,1,2,1,2,2,2,2,1,2,3,0.78,1,2,1
47690,1,2,2,2,2,2,2,2,2,99,NA,3,1,NA
47691,1,2,1,1,2,2,2,1,1,1,0.21,1,2,1
47692,1,2,2,2,2,2,2,2,2,3,0.62,1,2,1
47693,1,2,2,2,2,2,2,2,2,8,1.69,2,2,1
47694,2,2,1,2,2,1,2,2,2,7,1.69,2,2,1
47695,1,2,2,2,2,2,2,2,1,6,1.19,1,2,1
47696,1,2,1,2,2,2,2,2,2,99,NA,2,2,1
47697,1,2,2,2,2,2,2,1,2,4,1.05,1,1,NA
47698,1,2,2,2,2,2,2,1,2,77,NA,3,7,NA
47699,2,2,2,2,1,2,2,2,2,5,2.35,3,NA,NA
47700,1,1,2,2,2,2,2,1,2,11,3.48,3,NA,NA
47701,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
47702,2,2,1,1,2,2,2,2,2,3,0.72,1,2,1
47703,1,2,2,2,2,2,2,2,2,11,2.63,3,NA,NA
47704,1,2,2,2,2,2,2,1,1,12,5,3,NA,NA
47705,2,2,1,2,1,2,2,1,2,6,2.4,3,NA,NA
47706,1,1,2,2,2,2,2,1,2,11,3.48,3,NA,NA
47707,1,2,2,2,2,2,2,1,1,9,3.49,3,NA,NA
47708,1,2,2,2,2,2,2,2,2,6,1.09,1,2,1
47709,1,2,2,2,2,2,2,2,2,7,2.05,3,NA,NA
47710,1,2,2,2,2,2,2,2,2,11,3.98,3,NA,NA
47711,1,2,2,2,2,2,2,1,2,8,4.7,3,NA,NA
47712,1,1,2,2,2,2,2,2,2,5,0.85,1,2,1
47713,1,2,2,2,2,1,2,1,2,9,2.83,3,NA,NA
