"seqn","hoq011","hod030","hoq040","hod050","hod060","hoq065","hoq070","hoq080","hoq230","hoq240","hoq250","hoq260a","hoq260b","hoq260c","hoq270","hoq280a","hoq280b","hoq280c"
35694,6,NA,5,9,5,1,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
35695,1,NA,99,5,1,3,2,2,1,2,1,1,NA,NA,NA,NA,NA,NA
35696,2,NA,4,8,4,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
35697,4,6,99,5,5,2,1,1,2,1,2,NA,NA,NA,2,NA,NA,NA
35698,4,5,3,5,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35699,1,NA,1,7,2,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
35700,4,5,99,3,1,2,1,2,1,2,2,NA,NA,NA,2,NA,NA,NA
35701,2,NA,4,4,4,1,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
35702,2,NA,5,6,4,1,2,1,2,2,1,1,NA,NA,NA,NA,NA,NA
35703,2,NA,1,5,4,1,2,1,2,2,1,1,2,NA,NA,NA,NA,NA
35704,2,NA,1,6,3,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35705,2,NA,6,8,3,1,1,2,2,2,1,1,2,NA,NA,NA,NA,NA
35706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35707,4,4,99,3,2,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
35708,4,4,3,6,3,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35709,2,NA,5,6,4,1,2,1,2,2,1,1,NA,NA,NA,NA,NA,NA
35710,2,NA,99,6,2,2,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
35711,2,NA,4,5,4,1,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA
35712,2,NA,1,9,5,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA
35713,2,NA,5,9,5,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
35714,1,NA,99,6,99,1,9,2,2,1,2,NA,NA,NA,2,NA,NA,NA
35715,2,NA,5,6,3,1,1,2,2,2,1,1,NA,3,NA,NA,NA,NA
35716,3,NA,99,4,4,2,1,2,2,2,1,1,2,NA,NA,NA,NA,NA
35717,2,NA,1,6,2,1,1,2,1,2,1,1,NA,NA,NA,NA,NA,NA
35718,2,NA,1,5,5,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
35719,2,NA,1,6,5,1,1,1,2,2,2,NA,NA,NA,1,1,2,NA
35720,2,NA,1,5,4,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA
35721,2,NA,5,5,1,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
35722,4,4,1,6,3,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
35723,4,4,99,3,1,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
35724,2,NA,2,6,4,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
35725,4,3,99,4,1,2,1,2,2,1,1,NA,2,NA,NA,NA,NA,NA
35726,2,NA,99,8,2,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
35727,3,NA,5,6,5,1,1,1,1,2,2,NA,NA,NA,2,NA,NA,NA
35728,2,NA,4,8,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35729,3,NA,2,4,3,2,1,2,2,2,1,1,2,3,NA,NA,NA,NA
35730,3,NA,3,5,3,1,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
35731,4,4,99,4,3,2,1,2,1,2,2,NA,NA,NA,2,NA,NA,NA
35732,2,NA,2,7,4,1,2,2,2,2,1,1,2,NA,NA,NA,NA,NA
35733,2,NA,1,6,2,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35734,2,NA,1,6,3,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35735,2,NA,1,5,1,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
35736,4,3,3,3,1,2,1,2,2,1,2,NA,NA,NA,1,1,NA,NA
35737,2,NA,6,6,5,1,1,2,1,2,1,NA,2,NA,NA,NA,NA,NA
35738,2,NA,3,7,5,1,2,2,2,2,1,NA,2,NA,NA,NA,NA,NA
35739,2,NA,1,7,2,1,1,1,2,2,2,NA,NA,NA,1,1,NA,NA
35740,2,NA,99,7,1,2,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA
35741,3,NA,6,6,5,1,1,2,2,2,1,1,2,NA,NA,NA,NA,NA
35742,3,NA,99,8,1,2,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
35743,3,NA,99,5,3,2,1,1,2,2,1,NA,2,NA,NA,NA,NA,NA
35744,2,NA,3,7,2,1,1,2,1,2,1,1,NA,NA,NA,NA,NA,NA
35745,2,NA,4,7,5,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
35746,2,NA,99,4,2,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35747,2,NA,1,8,3,1,1,1,2,1,2,NA,NA,NA,2,NA,NA,NA
35748,2,NA,99,5,2,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35749,2,NA,1,9,3,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35750,3,NA,6,5,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35751,2,NA,3,7,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35752,1,NA,1,5,2,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
35753,2,NA,5,7,2,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35754,2,NA,4,6,5,1,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
35755,2,NA,2,5,5,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
35756,2,NA,1,7,3,1,2,1,2,2,1,1,2,NA,NA,NA,NA,NA
35757,4,5,99,4,1,2,1,2,1,2,2,NA,NA,NA,2,NA,NA,NA
35758,2,NA,6,11,3,1,1,2,2,2,1,1,2,NA,NA,NA,NA,NA
35759,1,NA,99,6,2,2,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
35760,4,5,3,5,1,2,1,2,1,2,2,NA,NA,NA,2,NA,NA,NA
35761,1,NA,3,2,5,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA
35762,4,4,99,3,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35763,2,NA,3,8,3,1,1,1,2,2,1,NA,2,NA,NA,NA,NA,NA
35764,2,NA,3,7,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35765,4,7,99,3,3,2,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
35766,2,NA,4,8,5,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
35767,2,NA,2,7,2,1,1,1,1,2,2,NA,NA,NA,2,NA,NA,NA
35768,4,4,2,4,3,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
35769,2,NA,6,5,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35770,3,NA,2,6,2,2,1,2,2,1,1,NA,2,NA,NA,NA,NA,NA
35771,2,NA,4,8,4,1,1,2,1,2,2,NA,NA,NA,2,NA,NA,NA
35772,4,5,99,5,1,2,1,2,1,2,2,NA,NA,NA,2,NA,NA,NA
35773,3,NA,2,6,1,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
35774,2,NA,1,4,3,2,1,2,2,2,2,NA,NA,NA,1,NA,NA,3
35775,4,4,2,5,4,2,1,2,1,2,1,1,NA,NA,NA,NA,NA,NA
35776,2,NA,3,7,5,1,1,1,2,2,1,NA,2,NA,NA,NA,NA,NA
35777,2,NA,1,4,4,1,2,2,2,1,2,NA,NA,NA,2,NA,NA,NA
35778,2,NA,1,9,3,1,2,1,2,2,1,NA,2,NA,NA,NA,NA,NA
35779,4,1,99,1,3,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35780,2,NA,99,4,4,1,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
35781,2,NA,1,12,1,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA
35782,3,NA,5,6,3,1,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35783,2,NA,1,7,4,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35784,1,NA,1,2,2,3,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35785,3,NA,99,5,2,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
35786,2,NA,99,6,1,2,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
35787,4,3,1,5,1,1,1,2,2,2,2,NA,NA,NA,1,1,NA,NA
35788,2,NA,2,7,5,1,1,2,1,2,1,1,NA,NA,NA,NA,NA,NA
35789,4,4,99,4,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35790,2,NA,1,12,4,1,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35791,2,NA,2,6,2,1,1,1,2,2,1,1,2,NA,NA,NA,NA,NA
35792,2,NA,1,13,2,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35793,2,NA,1,8,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35794,2,NA,99,6,5,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35795,3,NA,3,6,2,3,1,1,2,2,1,NA,2,NA,NA,NA,NA,NA
35796,2,NA,99,5,3,2,1,2,1,1,2,NA,NA,NA,2,NA,NA,NA
35797,2,NA,5,4,2,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
35798,2,NA,1,5,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35800,2,NA,4,9,1,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35801,2,NA,2,7,5,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
35802,2,NA,3,6,5,1,1,1,2,1,1,NA,2,NA,NA,NA,NA,NA
35803,1,NA,1,8,4,1,2,1,2,1,2,NA,NA,NA,2,NA,NA,NA
35804,6,NA,6,1,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35805,3,NA,99,7,4,2,1,2,1,2,2,NA,NA,NA,2,NA,NA,NA
35806,4,3,99,4,3,2,1,2,1,1,2,NA,NA,NA,2,NA,NA,NA
35807,2,NA,99,7,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35808,2,NA,6,8,5,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA
35809,2,NA,4,6,5,1,1,2,2,2,2,NA,NA,NA,1,NA,2,NA
35810,2,NA,99,7,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35811,2,NA,5,6,2,2,1,2,2,1,2,NA,NA,NA,1,NA,2,NA
35812,3,NA,99,7,2,2,1,2,1,2,2,NA,NA,NA,2,NA,NA,NA
35813,4,5,6,6,5,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35814,4,7,2,3,2,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35815,2,NA,6,10,4,1,1,1,1,1,2,NA,NA,NA,1,NA,2,NA
35816,2,NA,5,5,2,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35817,2,NA,99,6,2,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
35818,2,NA,6,8,3,1,3,2,2,2,1,NA,2,NA,NA,NA,NA,NA
35819,4,1,99,6,3,2,1,2,1,2,1,NA,NA,3,NA,NA,NA,NA
35820,3,NA,1,7,4,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
35821,2,NA,1,7,2,1,2,1,2,2,1,1,NA,NA,NA,NA,NA,NA
35822,2,NA,4,12,5,1,1,1,2,1,2,NA,NA,NA,1,1,NA,NA
35823,2,NA,2,6,4,1,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
35824,2,NA,99,11,3,1,1,1,2,2,1,NA,2,NA,NA,NA,NA,NA
35825,2,NA,99,8,1,1,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
35826,2,NA,99,5,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35827,1,NA,2,5,5,1,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
35828,2,NA,6,7,5,1,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
35829,2,NA,4,4,3,1,2,1,1,2,1,1,NA,NA,NA,NA,NA,NA
35830,3,NA,99,6,2,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
35831,2,NA,1,5,3,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35832,3,NA,1,5,4,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35833,4,6,2,5,2,2,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
35834,1,NA,99,4,2,2,2,2,2,1,2,NA,NA,NA,2,NA,NA,NA
35835,2,NA,3,8,4,1,1,2,2,2,1,1,2,NA,NA,NA,NA,NA
35836,2,NA,99,6,5,1,1,2,1,1,2,NA,NA,NA,2,NA,NA,NA
35837,4,5,99,4,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35838,1,NA,2,5,1,2,1,2,2,1,1,NA,NA,3,NA,NA,NA,NA
35839,3,NA,1,8,2,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35840,2,NA,6,7,3,1,1,2,1,2,2,NA,NA,NA,1,1,NA,NA
35841,1,NA,1,7,4,1,1,1,2,1,1,NA,2,NA,NA,NA,NA,NA
35842,2,NA,1,9,2,1,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
35843,1,NA,1,9,2,1,1,2,2,2,1,1,NA,3,NA,NA,NA,NA
35844,2,NA,1,5,3,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
35845,2,NA,5,6,4,1,1,2,1,2,1,1,NA,3,NA,NA,NA,NA
35846,2,NA,4,4,2,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35847,2,NA,3,7,4,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
35848,1,NA,2,5,5,1,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
35849,2,NA,4,6,5,1,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
35850,2,NA,3,3,3,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35851,3,NA,99,3,4,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
35852,4,4,99,5,1,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
35853,2,NA,2,7,4,1,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35854,2,NA,1,10,5,1,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35855,2,NA,99,3,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35856,2,NA,3,8,2,1,1,1,1,2,1,NA,2,NA,NA,NA,NA,NA
35857,3,NA,99,5,2,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
35858,2,NA,1,7,4,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA
35859,2,NA,99,6,2,1,1,9,2,2,2,NA,NA,NA,2,NA,NA,NA
35860,2,NA,5,6,3,1,1,2,1,2,2,NA,NA,NA,1,1,NA,NA
35861,2,NA,3,7,5,1,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
35862,2,NA,3,7,4,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
35863,2,NA,2,5,3,1,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA
35864,4,4,99,5,3,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
35865,1,NA,99,5,5,3,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
35866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35867,2,NA,5,5,4,1,2,1,2,2,2,NA,NA,NA,2,NA,NA,NA
35868,2,NA,99,6,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35869,2,NA,6,4,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35870,2,NA,4,6,3,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35871,3,NA,99,7,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35872,4,7,1,5,2,2,1,2,1,2,2,NA,NA,NA,2,NA,NA,NA
35873,2,NA,1,6,2,2,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
35874,4,6,1,4,2,2,9,2,2,2,1,NA,NA,3,NA,NA,NA,NA
35875,3,NA,3,6,3,2,1,2,2,1,1,NA,2,NA,NA,NA,NA,NA
35876,1,NA,3,4,5,1,1,2,1,2,1,1,NA,NA,NA,NA,NA,NA
35877,2,NA,2,6,2,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
35878,1,NA,1,4,2,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35879,3,NA,3,3,3,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35880,2,NA,99,8,3,2,1,1,2,2,1,1,2,NA,NA,NA,NA,NA
35881,3,NA,99,4,2,3,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35882,2,NA,99,5,2,2,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
35883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35884,2,NA,1,4,5,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA
35885,2,NA,5,7,2,2,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
35886,3,NA,99,6,1,2,1,2,1,2,2,NA,NA,NA,2,NA,NA,NA
35887,2,NA,2,9,5,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
35888,4,4,99,4,1,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
35889,2,NA,99,5,1,2,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35890,1,NA,1,4,2,2,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35891,2,NA,99,5,2,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35892,2,NA,1,5,3,1,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA
35893,2,NA,3,7,4,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
35894,2,NA,3,9,2,1,2,1,2,2,1,1,2,3,NA,NA,NA,NA
35895,2,NA,99,5,1,2,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
35896,1,NA,3,5,4,1,2,2,1,2,1,1,NA,NA,NA,NA,NA,NA
35897,2,NA,1,5,3,1,2,1,2,2,2,NA,NA,NA,2,NA,NA,NA
35898,2,NA,3,5,5,1,1,2,2,2,1,NA,NA,3,NA,NA,NA,NA
35899,2,NA,99,7,3,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35900,2,NA,99,5,99,3,9,2,2,1,1,NA,NA,3,NA,NA,NA,NA
35901,2,NA,1,8,3,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
35902,2,NA,1,7,3,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
35903,3,NA,3,6,3,1,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
35904,1,NA,1,9,1,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35905,2,NA,2,9,4,1,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA
35906,3,NA,1,7,2,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35907,2,NA,2,6,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35908,2,NA,1,7,4,1,1,1,2,2,1,NA,2,NA,NA,NA,NA,NA
35909,4,3,3,5,2,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35910,4,3,99,2,1,2,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA
35911,2,NA,99,5,2,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35912,3,NA,99,4,1,2,9,1,2,2,2,NA,NA,NA,2,NA,NA,NA
35913,2,NA,2,6,2,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35914,4,7,2,4,4,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35915,2,NA,3,5,1,2,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
35916,4,1,99,5,2,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
35917,3,NA,6,7,3,1,1,2,1,1,2,NA,NA,NA,1,1,NA,NA
35918,2,NA,99,7,2,2,1,1,1,1,2,NA,NA,NA,2,NA,NA,NA
35919,3,NA,99,5,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35920,2,NA,3,5,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35921,3,NA,1,5,2,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35922,2,NA,1,12,3,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35923,2,NA,1,7,5,1,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA
35924,4,4,99,5,2,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35925,3,NA,99,5,3,2,1,2,2,1,1,NA,2,NA,NA,NA,NA,NA
35926,2,NA,2,7,4,1,1,1,1,2,1,NA,NA,3,NA,NA,NA,NA
35927,2,NA,2,7,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35928,3,NA,6,7,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35929,3,NA,5,9,4,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
35930,2,NA,1,10,3,1,2,1,2,2,1,NA,2,NA,NA,NA,NA,NA
35931,4,1,99,6,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35932,4,6,99,2,1,2,1,2,2,1,2,NA,NA,NA,1,NA,2,NA
35933,4,6,2,5,1,2,1,1,2,2,1,NA,2,NA,NA,NA,NA,NA
35934,4,4,99,5,4,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35935,2,NA,6,7,2,2,1,2,2,2,2,NA,NA,NA,1,1,NA,NA
35936,2,NA,99,11,5,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
35937,1,NA,1,4,3,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
35938,4,5,99,4,2,2,1,1,1,2,1,NA,2,NA,NA,NA,NA,NA
35939,2,NA,2,5,5,1,2,1,2,2,2,NA,NA,NA,2,NA,NA,NA
35940,2,NA,5,4,3,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35941,1,NA,1,7,1,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA
35942,3,NA,6,3,1,2,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
35943,2,NA,2,5,2,1,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA
35944,2,NA,1,5,3,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35945,4,6,99,5,1,2,9,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35946,2,NA,99,6,2,1,1,1,2,1,2,NA,NA,NA,2,NA,NA,NA
35947,2,NA,99,7,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35948,3,NA,99,4,2,2,1,2,1,2,2,NA,NA,NA,2,NA,NA,NA
35949,4,4,99,4,3,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
35950,4,1,99,5,2,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35951,2,NA,6,8,3,1,1,2,2,2,1,1,2,NA,NA,NA,NA,NA
35952,4,5,99,5,2,2,1,2,1,1,2,NA,NA,NA,2,NA,NA,NA
35953,2,NA,2,5,4,1,1,2,1,1,2,NA,NA,NA,2,NA,NA,NA
35954,4,7,5,5,3,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
35955,2,NA,4,8,4,1,1,2,1,2,1,1,NA,NA,NA,NA,NA,NA
35956,3,NA,1,8,2,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35957,4,4,99,3,4,2,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
35958,2,NA,5,7,5,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
35959,2,NA,3,12,4,1,1,1,1,2,2,NA,NA,NA,2,NA,NA,NA
35960,4,3,4,4,4,2,2,2,2,2,2,NA,NA,NA,1,1,NA,NA
35961,2,NA,1,5,3,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
35962,3,NA,1,6,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35963,2,NA,4,4,3,1,1,1,1,2,2,NA,NA,NA,2,NA,NA,NA
35964,2,NA,99,5,1,2,1,2,1,1,2,NA,NA,NA,2,NA,NA,NA
35965,2,NA,99,8,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35966,2,NA,99,5,2,2,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA
35967,2,NA,3,9,3,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35968,2,NA,6,9,4,1,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
35969,2,NA,4,8,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35970,2,NA,3,8,2,1,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
35971,2,NA,3,8,5,1,1,2,1,2,1,1,NA,NA,NA,NA,NA,NA
35972,2,NA,2,9,5,1,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
35973,2,NA,1,10,3,1,2,1,2,2,2,NA,NA,NA,1,1,NA,NA
35974,2,NA,4,8,1,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA
35975,1,NA,99,9,3,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
35976,2,NA,6,9,5,1,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
35977,2,NA,1,9,4,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA
35978,2,NA,1,7,4,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
35979,3,NA,99,5,3,2,1,2,2,1,1,NA,2,NA,NA,NA,NA,NA
35980,2,NA,3,10,5,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
35981,4,5,99,6,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35982,1,NA,2,4,5,1,1,2,1,2,1,1,NA,NA,NA,NA,NA,NA
35983,2,NA,2,8,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35984,1,NA,1,7,2,1,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35985,2,NA,6,5,5,2,1,2,1,2,1,NA,2,3,NA,NA,NA,NA
35986,1,NA,99,6,3,1,1,1,2,1,2,NA,NA,NA,2,NA,NA,NA
35987,3,NA,6,6,4,1,1,2,2,2,1,1,2,NA,NA,NA,NA,NA
35988,2,NA,5,8,5,1,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
35989,3,NA,2,5,1,2,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA
35990,1,NA,1,5,1,2,2,1,2,1,2,NA,NA,NA,2,NA,NA,NA
35991,3,NA,99,2,1,2,1,2,1,1,2,NA,NA,NA,2,NA,NA,NA
35992,2,NA,2,7,4,1,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA
35993,3,NA,3,4,1,2,1,2,1,1,2,NA,NA,NA,2,NA,NA,NA
35994,3,NA,4,7,5,1,1,1,2,2,2,NA,NA,NA,1,1,NA,NA
35995,2,NA,1,10,2,1,2,1,2,2,2,NA,NA,NA,2,NA,NA,NA
35996,2,NA,1,6,3,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
